hello123,0.23809523809523808
NiX,0.22751322751322722
NiX,0.05291005291005261
NiX,0.20634920634920634
NiX,0.9576719576719573
NiX,0.0899470899470898
selamat123,0.23280423280423265
selamat123,0.23280423280423265
selamat123,0.15873015873015872
selamat123,0.15873015873015872
he444,0.15873015873015872
mimi123,0.23809523809523808
mimi123,0.09523809523809523
romeo999,0.1111111111111111
mimi123,0.10317460317460317
mimi123,0.11904761904761904
mimi123,0.12698412698412698
mimi123,0.1349206349206349
mimi123,0.15079365079365079
mimi123,0.16666666666666666
mimi123,0.18253968253968253
mimi123,0.1984126984126984
mimi123,0.21428571428571427
mimi123,0.2222222222222222
mimi123,0.23809523809523808
mimi123,0.24603174603174602
mimi123,0.25396825396825395
mimi123,0.26190476190476186
mimi123,0.2698412698412698
mimi123,0.2777777777777778
mimi123,0.2936507936507936
mimi123,0.30952380952380953
mimi123,0.31746031746031744
mimi123,0.32539682539682535
mimi123,0.3412698412698413
mimi123,0.35714285714285715
mimi123,0.373015873015873
mimi123,0.3888888888888889
mimi123,0.40476190476190477
mimi123,0.42857142857142855
mimi123,0.4444444444444444
mimi123,0.46825396825396826
mimi123,0.48412698412698413
mimi123,0.5
mimi123,0.5079365079365079
mimi123,0.5158730158730158
mimi123,0.5238095238095237
mimi123,0.5317460317460317
mimi123,0.5476190476190477
mimi123,0.5555555555555556
mimi123,0.5634920634920635
mimi123,0.5714285714285714
mimi123,0.5793650793650793
mimi123,0.5952380952380952
mimi123,0.6031746031746031
mimi123,0.6111111111111112
mimi123,0.626984126984127
mimi123,0.6428571428571429
mimi123,0.6507936507936508
mimi123,0.6587301587301587
mimi123,0.6666666666666666
mimi123,0.6746031746031746
mimi123,0.6825396825396826
mimi123,0.6904761904761905
mimi123,0.6984126984126984
mimi123,0.7063492063492064
mimi123,0.7142857142857143
mimi123,0.7301587301587301
mimi123,0.7380952380952381
mimi123,0.746031746031746
mimi123,0.753968253968254
mimi123,0.7619047619047619
mimi123,0.7698412698412699
mimi123,0.7777777777777778
mimi123,0.7857142857142857
mimi123,0.7936507936507936
mimi123,0.8095238095238095
mimi123,0.8253968253968254
mimi123,0.8333333333333334
mimi123,0.8492063492063492
mimi123,0.8571428571428571
mimi123,0.8650793650793651
mimi123,0.873015873015873
mimi123,0.8809523809523809
mimi123,0.8888888888888888
mimi123,0.9047619047619048
mimi123,0.9126984126984127
mimi123,0.9206349206349206
mimi123,0.9285714285714286
mimi123,0.9365079365079365
mimi123,0.9444444444444444
mimi123,0.9523809523809523
mimi123,0.9603174603174603
mimi123,0.9682539682539683
mimi123,0.9761904761904762
mimi123,0.9841269841269841
mimi123,0.9920634920634921
mimi123,1.0
mimi123,0.9841269841269841
mimi123,0.9523809523809523
mimi123,0.9206349206349206
mimi123,0.8888888888888888
mimi123,0.8571428571428571
mimi123,0.8333333333333334
mimi123,0.8015873015873016
mimi123,0.7777777777777778
mimi123,0.746031746031746
mimi123,0.7222222222222222
mimi123,0.6984126984126984
mimi123,0.6746031746031746
mimi123,0.6507936507936508
mimi123,0.6190476190476191
mimi123,0.5714285714285714
mimi123,0.5317460317460317
mimi123,0.5
mimi123,0.4523809523809524
mimi123,0.42857142857142855
mimi123,0.40476190476190477
mimi123,0.3968253968253968
mimi123,0.3888888888888889
mimi123,0.373015873015873
mimi123,0.35714285714285715
mimi123,0.3333333333333333
mimi123,0.30952380952380953
mimi123,0.26190476190476186
mimi123,0.21428571428571427
mimi123,0.18253968253968253
mimi123,0.16666666666666666
mimi123,0.15873015873015872
mimi123,0.15079365079365079
mimi123,0.14285714285714285
mimi123,0.12698412698412698
mimi123,0.1111111111111111
mimi123,0.09523809523809523
mimi123,0.047619047619047616
mimi123,0.03968253968253968
mimi123,0.031746031746031744
mimi123,0.05555555555555555
mimi123,0.0873015873015873
mimi123,0.1111111111111111
mimi123,0.14285714285714285
mimi123,0.1746031746031746
mimi123,0.20634920634920634
mimi123,0.24603174603174602
mimi123,0.2777777777777778
mimi123,0.30158730158730157
mimi123,0.3412698412698413
mimi123,0.36507936507936506
mimi123,0.38095238095238093
mimi123,0.40476190476190477
mimi123,0.42063492063492064
mimi123,0.4444444444444444
mimi123,0.47619047619047616
mimi123,0.5
mimi123,0.5317460317460317
mimi123,0.5476190476190477
mimi123,0.5714285714285714
mimi123,0.5952380952380952
mimi123,0.6111111111111112
mimi123,0.626984126984127
mimi123,0.6507936507936508
mimi123,0.6587301587301587
mimi123,0.6825396825396826
mimi123,0.7063492063492064
mimi123,0.7301587301587301
mimi123,0.753968253968254
mimi123,0.7777777777777778
mimi123,0.8095238095238095
mimi123,0.8253968253968254
mimi123,0.8412698412698413
mimi123,0.873015873015873
mimi123,0.8888888888888888
mimi123,0.8968253968253969
mimi123,0.9206349206349206
mimi123,0.9365079365079365
mimi123,0.9444444444444444
mimi123,0.9603174603174603
mimi123,0.9682539682539683
mimi123,0.9761904761904762
mimi123,0.9920634920634921
mimi123,1.0
